[0], iter. T, 0.092336, dist. T, 0.082344, 
[2], iter. T, 0.150060, dist. T, 0.096802, 
[3], iter. T, 0.083701, dist. T, 0.049965, 
[4], iter. T, 0.298399, dist. T, 0.274158, 
[5], iter. T, 0.068714, dist. T, 0.048749, 
[0], iter. T, 0.078699, dist. T, 0.067659, 
[1], iter. T, 0.179360, dist. T, 0.082349, 
[2], iter. T, 0.321638, dist. T, 0.272782, 
[3], iter. T, 0.134927, dist. T, 0.098498, 
[4], iter. T, 0.125557, dist. T, 0.066538, 
[5], iter. T, 0.324161, dist. T, 0.301487, 
[6], iter. T, 0.066041, dist. T, 0.047959, 
[0], iter. T, 0.063380, dist. T, 0.053707, 
[1], iter. T, 0.211903, dist. T, 0.114375, 
[2], iter. T, 0.282572, dist. T, 0.229069, 
[3], iter. T, 0.083460, dist. T, 0.048662, 
[4], iter. T, 0.122160, dist. T, 0.093689, 
[5], iter. T, 0.203575, dist. T, 0.181361, 
[6], iter. T, 0.201458, dist. T, 0.182413, 
[0], iter. T, 0.062621, dist. T, 0.052963, 
[1], iter. T, 0.292647, dist. T, 0.100233, 
[2], iter. T, 0.213482, dist. T, 0.145609, 
[3], iter. T, 0.101499, dist. T, 0.056607, 
[4], iter. T, 0.405850, dist. T, 0.375264, 
[5], iter. T, 0.163359, dist. T, 0.134941, 
[6], iter. T, 0.267016, dist. T, 0.243672, 
[7], iter. T, 0.120313, dist. T, 0.100457, 
[8], iter. T, 0.069518, dist. T, 0.048627, 
[9], iter. T, 0.304987, dist. T, 0.287062, 
[10], iter. T, 0.067979, dist. T, 0.051951, 
[0], iter. T, 0.062042, dist. T, 0.052701, 
[1], iter. T, 0.201257, dist. T, 0.096085, 
[2], iter. T, 0.153412, dist. T, 0.104391, 
[3], iter. T, 0.091230, dist. T, 0.054948, 
[4], iter. T, 0.377297, dist. T, 0.349174, 
[5], iter. T, 0.240489, dist. T, 0.216611, 
[6], iter. T, 0.153666, dist. T, 0.133038, 
[0], iter. T, 0.064731, dist. T, 0.055174, 
[1], iter. T, 0.189401, dist. T, 0.077204, 
[2], iter. T, 0.159987, dist. T, 0.111803, 
[3], iter. T, 0.192441, dist. T, 0.159813, 
[4], iter. T, 0.121010, dist. T, 0.095215, 
[5], iter. T, 0.204317, dist. T, 0.178574, 
[6], iter. T, 0.328937, dist. T, 0.308813, 
[0], iter. T, 0.065057, dist. T, 0.055571, 
[1], iter. T, 0.199469, dist. T, 0.126326, 
[2], iter. T, 0.277778, dist. T, 0.236731, 
[3], iter. T, 0.221780, dist. T, 0.187897, 
[4], iter. T, 0.111020, dist. T, 0.084092, 
[5], iter. T, 0.286549, dist. T, 0.264741, 
[0], iter. T, 0.077450, dist. T, 0.068067, 
[1], iter. T, 0.197026, dist. T, 0.098813, 
[2], iter. T, 0.300697, dist. T, 0.248421, 
[3], iter. T, 0.157640, dist. T, 0.120483, 
[4], iter. T, 0.284971, dist. T, 0.255798, 
[5], iter. T, 0.074374, dist. T, 0.048471, 
[6], iter. T, 0.121754, dist. T, 0.100190, 
[0], iter. T, 0.140758, dist. T, 0.131188, 
[1], iter. T, 0.325786, dist. T, 0.230978, 
[2], iter. T, 0.107463, dist. T, 0.056622, 
[3], iter. T, 0.111806, dist. T, 0.080639, 
[4], iter. T, 0.131071, dist. T, 0.104654, 
[5], iter. T, 0.069761, dist. T, 0.050884, 
[0], iter. T, 0.065888, dist. T, 0.056146, 
[1], iter. T, 0.226834, dist. T, 0.089009, 
[2], iter. T, 0.182628, dist. T, 0.119369, 
[3], iter. T, 0.195775, dist. T, 0.154040, 
[4], iter. T, 0.158920, dist. T, 0.129610, 
[5], iter. T, 0.149583, dist. T, 0.127004, 
[6], iter. T, 0.067142, dist. T, 0.049031, 
[0], iter. T, 0.086344, dist. T, 0.076402, 
[1], iter. T, 0.149827, dist. T, 0.049134, 
[2], iter. T, 0.114200, dist. T, 0.066765, 
[3], iter. T, 0.455733, dist. T, 0.423320, 
[4], iter. T, 0.165397, dist. T, 0.139873, 
[5], iter. T, 0.113579, dist. T, 0.094462, 
[0], iter. T, 0.063034, dist. T, 0.053797, 
[1], iter. T, 0.208912, dist. T, 0.084216, 
[2], iter. T, 0.142197, dist. T, 0.091414, 
[3], iter. T, 0.172751, dist. T, 0.139021, 
[4], iter. T, 0.114440, dist. T, 0.088603, 
[5], iter. T, 0.082442, dist. T, 0.059161, 
[6], iter. T, 0.095768, dist. T, 0.078384, 
[0], iter. T, 0.205742, dist. T, 0.196426, 
[1], iter. T, 0.284633, dist. T, 0.092987, 
[2], iter. T, 0.139128, dist. T, 0.059513, 
[3], iter. T, 0.115471, dist. T, 0.070624, 
[4], iter. T, 0.089340, dist. T, 0.055232, 
[5], iter. T, 0.129560, dist. T, 0.104164, 
[6], iter. T, 0.339350, dist. T, 0.316960, 
[7], iter. T, 0.071740, dist. T, 0.051015, 
[8], iter. T, 0.374827, dist. T, 0.357412, 
[0], iter. T, 0.071550, dist. T, 0.062173, 
[1], iter. T, 0.206345, dist. T, 0.102358, 
[2], iter. T, 0.166740, dist. T, 0.116958, 
[3], iter. T, 0.177821, dist. T, 0.143025, 
[4], iter. T, 0.124483, dist. T, 0.095153, 
[5], iter. T, 0.108337, dist. T, 0.082872, 
[6], iter. T, 0.218584, dist. T, 0.196735, 
[0], iter. T, 0.064650, dist. T, 0.055112, 
[1], iter. T, 0.223357, dist. T, 0.078671, 
[2], iter. T, 0.171397, dist. T, 0.116094, 
[3], iter. T, 0.084987, dist. T, 0.049343, 
[4], iter. T, 0.152377, dist. T, 0.126094, 
[5], iter. T, 0.246752, dist. T, 0.223591, 
[6], iter. T, 0.121057, dist. T, 0.101639, 
[0], iter. T, 0.062268, dist. T, 0.052244, 
[1], iter. T, 0.282039, dist. T, 0.125255, 
[2], iter. T, 0.385723, dist. T, 0.324515, 
[3], iter. T, 0.099938, dist. T, 0.063631, 
[4], iter. T, 0.076790, dist. T, 0.049063, 
[5], iter. T, 0.072133, dist. T, 0.050069, 
[6], iter. T, 0.070498, dist. T, 0.051455, 
[0], iter. T, 0.108284, dist. T, 0.098743, 
[1], iter. T, 0.355820, dist. T, 0.162496, 
[2], iter. T, 0.184099, dist. T, 0.104190, 
[3], iter. T, 0.166957, dist. T, 0.122945, 
[4], iter. T, 0.370888, dist. T, 0.318111, 
[5], iter. T, 0.076205, dist. T, 0.051794, 
[6], iter. T, 0.126225, dist. T, 0.106269, 
[0], iter. T, 0.064683, dist. T, 0.055162, 
[1], iter. T, 0.374762, dist. T, 0.247393, 
[2], iter. T, 0.103138, dist. T, 0.047406, 
[3], iter. T, 0.127771, dist. T, 0.089692, 
[4], iter. T, 0.171274, dist. T, 0.142230, 
[5], iter. T, 0.141436, dist. T, 0.119996, 
[6], iter. T, 0.089307, dist. T, 0.071711, 
[0], iter. T, 0.103193, dist. T, 0.093484, 
[1], iter. T, 0.254575, dist. T, 0.164782, 
[2], iter. T, 0.141192, dist. T, 0.094497, 
[3], iter. T, 0.129668, dist. T, 0.093139, 
[4], iter. T, 0.396971, dist. T, 0.368960, 
[5], iter. T, 0.078819, dist. T, 0.057515, 
[6], iter. T, 0.075427, dist. T, 0.055840, 
[0], iter. T, 0.062426, dist. T, 0.052896, 
[1], iter. T, 0.260635, dist. T, 0.146454, 
[2], iter. T, 0.490916, dist. T, 0.436073, 
[3], iter. T, 0.116226, dist. T, 0.079937, 
[4], iter. T, 0.120945, dist. T, 0.091566, 
[5], iter. T, 0.081392, dist. T, 0.058038, 
[6], iter. T, 0.073657, dist. T, 0.053974, 
[0], iter. T, 0.069650, dist. T, 0.059874, 
[1], iter. T, 0.238051, dist. T, 0.077818, 
[2], iter. T, 0.346910, dist. T, 0.258265, 
[3], iter. T, 0.087126, dist. T, 0.046755, 
[4], iter. T, 0.080425, dist. T, 0.049950, 
[5], iter. T, 0.201650, dist. T, 0.177219, 
[6], iter. T, 0.194043, dist. T, 0.172699, 
[7], iter. T, 0.068363, dist. T, 0.048141, 
[0], iter. T, 0.062519, dist. T, 0.052690, 
[1], iter. T, 0.200806, dist. T, 0.081007, 
[2], iter. T, 0.190998, dist. T, 0.140897, 
[3], iter. T, 0.125034, dist. T, 0.090038, 
[4], iter. T, 0.365467, dist. T, 0.335937, 
[5], iter. T, 0.099499, dist. T, 0.075264, 
[6], iter. T, 0.096359, dist. T, 0.075285, 
[0], iter. T, 0.065383, dist. T, 0.055476, 
[1], iter. T, 0.170086, dist. T, 0.050149, 
[2], iter. T, 0.126315, dist. T, 0.074736, 
[3], iter. T, 0.149728, dist. T, 0.114854, 
[4], iter. T, 0.141365, dist. T, 0.114757, 
[5], iter. T, 0.105701, dist. T, 0.086055, 
[0], iter. T, 0.150369, dist. T, 0.140990, 
[1], iter. T, 0.303318, dist. T, 0.102298, 
[2], iter. T, 0.259853, dist. T, 0.186716, 
[3], iter. T, 0.211045, dist. T, 0.167811, 
[4], iter. T, 0.111177, dist. T, 0.074938, 
[5], iter. T, 0.112493, dist. T, 0.084223, 
[6], iter. T, 0.278131, dist. T, 0.253031, 
[7], iter. T, 0.373547, dist. T, 0.351455, 
[8], iter. T, 0.265055, dist. T, 0.245355, 
[0], iter. T, 0.072614, dist. T, 0.063037, 
[1], iter. T, 0.318394, dist. T, 0.151607, 
[2], iter. T, 0.310246, dist. T, 0.248943, 
[3], iter. T, 0.109971, dist. T, 0.069964, 
[4], iter. T, 0.305637, dist. T, 0.274016, 
[5], iter. T, 0.186660, dist. T, 0.160410, 
[6], iter. T, 0.610736, dist. T, 0.580592, 
[7], iter. T, 0.432402, dist. T, 0.411702, 
[8], iter. T, 0.135769, dist. T, 0.115036, 
[9], iter. T, 0.067534, dist. T, 0.048677, 
[10], iter. T, 0.165098, dist. T, 0.144250, 
[0], iter. T, 0.098885, dist. T, 0.085498, 
[1], iter. T, 0.181421, dist. T, 0.107641, 
[2], iter. T, 0.173632, dist. T, 0.122196, 
[3], iter. T, 0.195417, dist. T, 0.149546, 
[4], iter. T, 0.217185, dist. T, 0.184107, 
[5], iter. T, 0.291247, dist. T, 0.263051, 
[0], iter. T, 0.144043, dist. T, 0.106908, 
[1], iter. T, 0.221238, dist. T, 0.132974, 
[2], iter. T, 0.104466, dist. T, 0.059701, 
[3], iter. T, 0.127700, dist. T, 0.085397, 
[4], iter. T, 0.105272, dist. T, 0.072379, 
[5], iter. T, 0.144084, dist. T, 0.121143, 
[0], iter. T, 0.092138, dist. T, 0.079978, 
[1], iter. T, 0.195108, dist. T, 0.074916, 
[2], iter. T, 0.141823, dist. T, 0.090210, 
[3], iter. T, 0.199019, dist. T, 0.164046, 
[4], iter. T, 0.165772, dist. T, 0.140047, 
[5], iter. T, 0.332871, dist. T, 0.311352, 
[6], iter. T, 0.094312, dist. T, 0.068621, 
[0], iter. T, 0.103641, dist. T, 0.092865, 
[1], iter. T, 0.447601, dist. T, 0.240190, 
[2], iter. T, 0.191467, dist. T, 0.114421, 
[3], iter. T, 0.143021, dist. T, 0.099290, 
[4], iter. T, 0.086974, dist. T, 0.058415, 
[5], iter. T, 0.251817, dist. T, 0.225709, 
[6], iter. T, 0.079454, dist. T, 0.058406, 
[0], iter. T, 0.072619, dist. T, 0.061216, 
[1], iter. T, 0.270776, dist. T, 0.090415, 
[2], iter. T, 0.490729, dist. T, 0.416756, 
[3], iter. T, 0.124976, dist. T, 0.062372, 
[4], iter. T, 0.365314, dist. T, 0.331688, 
[5], iter. T, 0.075022, dist. T, 0.050293, 
[6], iter. T, 0.132938, dist. T, 0.112370, 
[0], iter. T, 0.075197, dist. T, 0.063122, 
[1], iter. T, 0.329954, dist. T, 0.184063, 
[2], iter. T, 0.186441, dist. T, 0.130244, 
[3], iter. T, 0.166782, dist. T, 0.125927, 
[4], iter. T, 0.133059, dist. T, 0.106967, 
[5], iter. T, 0.076128, dist. T, 0.055596, 
[0], iter. T, 0.063327, dist. T, 0.053426, 
[1], iter. T, 0.228799, dist. T, 0.064108, 
[2], iter. T, 0.489078, dist. T, 0.416997, 
[3], iter. T, 0.128258, dist. T, 0.088728, 
[4], iter. T, 0.092292, dist. T, 0.059686, 
[5], iter. T, 0.339242, dist. T, 0.310957, 
[6], iter. T, 0.125262, dist. T, 0.102796, 
[7], iter. T, 0.116047, dist. T, 0.095394, 
[0], iter. T, 0.065072, dist. T, 0.055736, 
[1], iter. T, 0.198294, dist. T, 0.123002, 
[2], iter. T, 0.214547, dist. T, 0.172569, 
[3], iter. T, 0.143963, dist. T, 0.110796, 
[4], iter. T, 0.230086, dist. T, 0.203285, 
[5], iter. T, 0.272414, dist. T, 0.250040, 
[6], iter. T, 0.091170, dist. T, 0.070604, 
[0], iter. T, 0.144810, dist. T, 0.133309, 
[1], iter. T, 0.241962, dist. T, 0.137502, 
[2], iter. T, 0.253189, dist. T, 0.201665, 
[3], iter. T, 0.218616, dist. T, 0.183152, 
[4], iter. T, 0.418163, dist. T, 0.391382, 
[5], iter. T, 0.972161, dist. T, 0.948986, 
[6], iter. T, 0.111414, dist. T, 0.091322, 
[0], iter. T, 0.065459, dist. T, 0.055188, 
[1], iter. T, 0.170411, dist. T, 0.075524, 
[2], iter. T, 0.109074, dist. T, 0.058877, 
[3], iter. T, 0.127520, dist. T, 0.094250, 
[4], iter. T, 0.520163, dist. T, 0.493860, 
[5], iter. T, 0.112591, dist. T, 0.089619, 
[6], iter. T, 0.328149, dist. T, 0.311397, 
[0], iter. T, 0.141311, dist. T, 0.131696, 
[1], iter. T, 0.758946, dist. T, 0.619336, 
[2], iter. T, 0.107203, dist. T, 0.048850, 
[3], iter. T, 0.408195, dist. T, 0.371691, 
[4], iter. T, 0.093283, dist. T, 0.066120, 
[5], iter. T, 0.129977, dist. T, 0.109491, 
[0], iter. T, 0.151918, dist. T, 0.142100, 
[1], iter. T, 0.442017, dist. T, 0.328637, 
[2], iter. T, 0.178148, dist. T, 0.117801, 
[3], iter. T, 0.205783, dist. T, 0.171958, 
[4], iter. T, 0.226012, dist. T, 0.192913, 
[5], iter. T, 0.445427, dist. T, 0.424536, 
[6], iter. T, 0.098819, dist. T, 0.079193, 
[0], iter. T, 0.194656, dist. T, 0.185226, 
[1], iter. T, 0.582047, dist. T, 0.512864, 
[2], iter. T, 0.204099, dist. T, 0.161909, 
[3], iter. T, 0.473413, dist. T, 0.442002, 
[4], iter. T, 0.069666, dist. T, 0.047150, 
[5], iter. T, 0.068001, dist. T, 0.047646, 
[0], iter. T, 0.067043, dist. T, 0.057247, 
[1], iter. T, 0.242323, dist. T, 0.131306, 
[2], iter. T, 0.160497, dist. T, 0.108322, 
[3], iter. T, 0.172611, dist. T, 0.138427, 
[4], iter. T, 0.279983, dist. T, 0.253717, 
[5], iter. T, 0.068516, dist. T, 0.047993, 
[0], iter. T, 0.218156, dist. T, 0.208532, 
[1], iter. T, 0.395178, dist. T, 0.261752, 
[2], iter. T, 0.108680, dist. T, 0.047622, 
[3], iter. T, 0.098942, dist. T, 0.059871, 
[4], iter. T, 0.177053, dist. T, 0.147703, 
[5], iter. T, 0.073897, dist. T, 0.048724, 
[6], iter. T, 0.140546, dist. T, 0.120356, 
[0], iter. T, 0.070528, dist. T, 0.060736, 
[1], iter. T, 0.886498, dist. T, 0.751796, 
[2], iter. T, 0.493688, dist. T, 0.443360, 
[3], iter. T, 0.520356, dist. T, 0.481864, 
[4], iter. T, 0.193561, dist. T, 0.164061, 
[5], iter. T, 0.241714, dist. T, 0.217837, 
[6], iter. T, 0.127233, dist. T, 0.108022, 
[0], iter. T, 0.190376, dist. T, 0.180756, 
[1], iter. T, 0.515535, dist. T, 0.375117, 
[2], iter. T, 0.371365, dist. T, 0.310270, 
[3], iter. T, 0.118415, dist. T, 0.079612, 
[4], iter. T, 0.163165, dist. T, 0.133465, 
[5], iter. T, 0.104335, dist. T, 0.081369, 
[6], iter. T, 0.469265, dist. T, 0.444384, 
[0], iter. T, 0.064789, dist. T, 0.055219, 
[1], iter. T, 0.338828, dist. T, 0.127642, 
[2], iter. T, 0.128746, dist. T, 0.050128, 
[3], iter. T, 0.087599, dist. T, 0.050754, 
[4], iter. T, 0.206047, dist. T, 0.175836, 
[5], iter. T, 0.081960, dist. T, 0.058959, 
[6], iter. T, 0.190663, dist. T, 0.170343, 
[0], iter. T, 0.067762, dist. T, 0.057833, 
[1], iter. T, 0.272012, dist. T, 0.137157, 
[2], iter. T, 0.154676, dist. T, 0.096793, 
[3], iter. T, 0.103173, dist. T, 0.066702, 
[4], iter. T, 0.111621, dist. T, 0.082937, 
[5], iter. T, 0.609241, dist. T, 0.583099, 
[6], iter. T, 0.154436, dist. T, 0.131166, 
[7], iter. T, 0.112242, dist. T, 0.094362, 
[0], iter. T, 0.171143, dist. T, 0.161662, 
[1], iter. T, 0.392889, dist. T, 0.267028, 
[2], iter. T, 0.174314, dist. T, 0.122712, 
[3], iter. T, 0.334748, dist. T, 0.299352, 
[4], iter. T, 0.152596, dist. T, 0.125983, 
[5], iter. T, 0.095406, dist. T, 0.075176, 
[0], iter. T, 0.117806, dist. T, 0.108130, 
[1], iter. T, 0.219206, dist. T, 0.095711, 
[2], iter. T, 0.276055, dist. T, 0.210433, 
[3], iter. T, 0.083761, dist. T, 0.046686, 
[4], iter. T, 0.501691, dist. T, 0.467083, 
[5], iter. T, 0.143402, dist. T, 0.119517, 
[6], iter. T, 0.442385, dist. T, 0.422557, 
[0], iter. T, 0.069258, dist. T, 0.059569, 
[1], iter. T, 0.269607, dist. T, 0.185285, 
[2], iter. T, 0.284240, dist. T, 0.243384, 
[3], iter. T, 0.130972, dist. T, 0.098985, 
[4], iter. T, 0.181392, dist. T, 0.155798, 
[5], iter. T, 0.334624, dist. T, 0.313979, 
[0], iter. T, 0.061779, dist. T, 0.051736, 
[1], iter. T, 0.177211, dist. T, 0.091651, 
[2], iter. T, 0.097260, dist. T, 0.046595, 
[3], iter. T, 0.098723, dist. T, 0.064371, 
[4], iter. T, 0.152313, dist. T, 0.124228, 
[5], iter. T, 0.160953, dist. T, 0.138134, 
[6], iter. T, 0.111258, dist. T, 0.091623, 
[0], iter. T, 0.153204, dist. T, 0.140887, 
[1], iter. T, 0.586276, dist. T, 0.350171, 
[2], iter. T, 0.332639, dist. T, 0.247782, 
[3], iter. T, 0.129708, dist. T, 0.085894, 
[4], iter. T, 0.350379, dist. T, 0.312469, 
[5], iter. T, 0.159159, dist. T, 0.129997, 
[6], iter. T, 0.087316, dist. T, 0.062247, 
[7], iter. T, 0.219231, dist. T, 0.198212, 
[8], iter. T, 0.463776, dist. T, 0.446116, 
[0], iter. T, 0.066203, dist. T, 0.056622, 
[1], iter. T, 0.272236, dist. T, 0.159224, 
[2], iter. T, 0.341864, dist. T, 0.283860, 
[3], iter. T, 0.173033, dist. T, 0.136957, 
[4], iter. T, 0.321070, dist. T, 0.289454, 
[5], iter. T, 0.559272, dist. T, 0.532804, 
[6], iter. T, 0.074257, dist. T, 0.052632, 
